,tau,peth_ratio,region,modulation,neuron_id,subject,eid,acronym
11,0.1960372648352795,"[0.21478025 0.0314999  0.10904322 0.11742324 0.07480357 0.06807644
 0.00979174 0.09114691 0.09821304 0.04049346 0.0104372  0.02838543
 0.03063356 0.07321559 0.12773641 0.06543935 0.10152891 0.34872668
 0.41997055 0.29253701 0.27376333 0.43052832 0.5437951  0.53912942
 0.50969053 0.51503252 0.57894873 0.61270469 0.6008323  0.6223517
 0.74901258 0.72283364 0.49307591 0.29360311 0.16361328 0.11816128
 0.13884518 0.22538429 0.31831801 0.3213277  0.21429383 0.0272249
 0.12362154 0.14631862 0.12499879 0.1470297  0.09545483 0.04113616
 0.08783342 0.03974816]",Amygdala,-0.1203999999999999,77,ZFM-03329,87287aa4-727e-48c0-8b7d-92c9f35cc257,CEA
12,0.10756478139612152,"[0.02852789 0.01967529 0.02396754 0.04077071 0.03665905 0.01244966
 0.01382351 0.03531979 0.04747626 0.0537461  0.02990767 0.02034449
 0.06300877 0.08246221 0.07152998 0.05493598 0.05629219 0.07412503
 0.08745331 0.094547   0.10116259 0.07647314 0.0479202  0.05156101
 0.05919567 0.0441508  0.03958225 0.05069238 0.05377819 0.05411652
 0.05800296 0.05751446 0.05748307 0.05724657 0.04958529 0.04034542
 0.0209841  0.00967727 0.01515801 0.02505037 0.02679659 0.01770038
 0.01865848 0.03196954 0.02991543 0.01052182 0.01406869 0.03487286
 0.04802601 0.05412752]",Globus pallidus,-0.4776,145,ZFM-03329,87287aa4-727e-48c0-8b7d-92c9f35cc257,GPe
13,0.6175351192818781,"[0.01616129 0.01531174 0.0172315  0.02593507 0.02107901 0.00498094
 0.00399796 0.01519852 0.03413877 0.04215637 0.01069737 0.07123234
 0.14685265 0.15301684 0.1264068  0.11963919 0.11845433 0.10021074
 0.07233114 0.05992383 0.06028105 0.06515442 0.06836533 0.06753209
 0.06781297 0.04648429 0.0185592  0.01116044 0.01523743 0.02320067
 0.02654009 0.03062263 0.04326022 0.04963906 0.04793193 0.03730111
 0.01436403 0.00124249 0.00608743 0.01225191 0.01293639 0.01190184
 0.01551013 0.02792907 0.02495049 0.0061878  0.00573795 0.01773112
 0.03688531 0.0428998 ]",Globus pallidus,-0.4571999999999999,146,ZFM-03329,87287aa4-727e-48c0-8b7d-92c9f35cc257,GPe
14,0.26987436665698267,"[0.0300913  0.03447605 0.02677891 0.01783959 0.01037754 0.00797923
 0.0248347  0.01620133 0.00723746 0.05584556 0.13606236 0.16785905
 0.14924498 0.12807088 0.10272736 0.08896112 0.08994146 0.08085904
 0.03403148 0.00312419 0.00299727 0.00096309 0.00787384 0.03264568
 0.0693408  0.10746264 0.13095797 0.13708135 0.14650229 0.14664967
 0.11761487 0.09197045 0.08678946 0.06464182 0.02538717 0.0008605
 0.02025768 0.03687813 0.03527651 0.02771626 0.03666074 0.04383305
 0.03813321 0.02867964 0.02186781 0.00233661 0.01744933 0.01105223
 0.0005927  0.04555762]",Hippocampus,0.0824,241,ZFM-03329,87287aa4-727e-48c0-8b7d-92c9f35cc257,CA3
15,0.5314931309855785,"[1.47500689e-01 1.44828688e-01 9.36871263e-02 2.11705993e-02
 3.17937771e-04 3.90045430e-02 8.43018774e-02 7.73688555e-02
 5.35647423e-02 8.14355877e-02 1.25744150e-01 1.02853028e-01
 1.95151250e-02 1.42220101e-01 1.62125547e-01 1.24343163e-01
 1.32385589e-01 2.46568434e-01 4.63308646e-01 6.08182909e-01
 5.60058167e-01 4.18643122e-01 3.17357979e-01 3.01049441e-01
 3.58774170e-01 4.17171218e-01 3.79415225e-01 2.57018259e-01
 1.82645646e-01 1.67826283e-01 1.13294398e-01 6.32778412e-02
 6.54633348e-02 1.45372564e-01 2.56890580e-01 3.02236101e-01
 2.29329618e-01 1.72486078e-01 2.02083878e-01 1.94132660e-01
 1.60523481e-01 1.55819594e-01 1.02045468e-01 2.27655722e-02
 2.01098057e-03 3.36626728e-02 8.11070777e-02 7.73818919e-02
 5.74082091e-02 9.15474811e-02]",Hippocampus,-0.328,247,ZFM-03329,87287aa4-727e-48c0-8b7d-92c9f35cc257,CA3
16,0.5736810749073689,"[0.08848728 0.20402087 0.01941112 0.18329217 0.18323834 0.0998283
 0.01296848 0.18109328 0.16870488 0.02017611 0.08257068 0.02790301
 0.10476099 0.00553633 0.05516761 0.00832986 0.14955006 0.25918018
 0.42422205 0.61269639 0.6864828  0.81938934 0.95736269 0.99643806
 0.99989109 0.99989109 0.99643805 0.95736039 0.81921107 0.68142523
 0.55810031 0.25079918 0.04840931 0.04547717 0.0335845  0.01404586
 0.10131373 0.1808355  0.17967359 0.08346217 0.08848728 0.20402087
 0.01941112 0.18329217 0.18323834 0.0998283  0.01296818 0.18105571
 0.1674881  0.03049628]",Amygdala,-0.0403999999999998,258,ZFM-03329,87287aa4-727e-48c0-8b7d-92c9f35cc257,BLA
17,0.35273455575658,"[2.53352819e-01 2.64282650e-01 3.45879365e-02 9.07075474e-02
 1.21548537e-01 1.43532038e-01 1.10749999e-01 2.25727607e-02
 1.00411806e-01 2.69353255e-02 1.69310749e-01 1.82701610e-01
 8.82881472e-02 6.17220871e-02 6.79495044e-04 7.50117946e-02
 5.93229558e-02 3.32238913e-01 4.17762112e-01 2.89027780e-01
 2.23506757e-01 2.92544358e-01 4.75050943e-01 6.49940935e-01
 6.90470328e-01 6.54323061e-01 7.12865987e-01 7.89937646e-01
 8.69262601e-01 8.72605818e-01 8.26918299e-01 8.42467047e-01
 6.82867240e-01 3.33187954e-01 1.37694376e-01 1.36622472e-01
 4.13750964e-02 1.13120004e-01 8.76097712e-02 4.49744776e-02
 2.53352814e-01 2.64282648e-01 3.45877540e-02 9.07202414e-02
 1.21940702e-01 1.48051509e-01 1.32172240e-01 2.31587881e-02
 6.72151413e-02 3.85251940e-02]",Amygdala,-0.0736,289,ZFM-03329,87287aa4-727e-48c0-8b7d-92c9f35cc257,CEA
18,0.2972662009708376,"[2.87466184e-02 6.65976558e-02 4.72038934e-02 3.66793016e-02
 7.28539237e-02 3.87744330e-02 4.55662145e-03 7.05546675e-06
 2.85903672e-02 1.31615984e-02 5.51990721e-02 2.05621073e-02
 3.55418711e-02 2.20065945e-01 3.50453152e-01 3.47062387e-01
 2.65243448e-01 1.94003909e-01 1.49204825e-01 1.09545559e-01
 1.35785889e-01 1.59644571e-01 8.89168303e-02 4.96205484e-02
 1.36965871e-01 1.48124062e-01 2.91383763e-02 1.12250937e-01
 1.79493227e-01 1.38056223e-01 4.90624059e-02 3.09419971e-02
 1.14272952e-01 2.26933699e-01 2.96100912e-01 2.53275945e-01
 1.35137345e-01 5.54940643e-02 6.72735360e-02 7.96822699e-02
 5.47838855e-02 6.25530063e-02 9.22234636e-02 8.03165224e-02
 9.90270230e-02 1.77798441e-01 2.17826422e-01 2.30384129e-01
 1.76424203e-01 9.89036892e-02]",Superior colliculus,0.2383999999999999,238,ZFM-04122,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,SCm
19,3.0110722147030855,"[2.67539700e-02 2.21995608e-02 6.59366215e-02 1.40750016e-01
 2.12855096e-01 1.28048814e-01 1.38226006e-01 2.68822161e-01
 1.71832198e-01 2.02454965e-01 3.84925314e-01 6.35542384e-01
 7.99121224e-01 8.85792513e-01 8.70418058e-01 7.42635885e-01
 6.02658240e-01 4.80830590e-01 4.97089235e-01 7.05349571e-01
 8.34897284e-01 7.74561149e-01 7.58373468e-01 7.43687563e-01
 5.41896922e-01 3.60612989e-01 3.71158050e-01 4.36460552e-01
 3.51021362e-01 1.76130428e-01 1.61899845e-01 2.52424614e-01
 1.97226073e-01 8.22725728e-02 8.35556208e-02 2.49132220e-01
 3.93883661e-01 4.10292262e-01 2.97882425e-01 1.82711713e-01
 1.43577926e-01 1.46879569e-01 1.18657000e-01 5.78594129e-02
 3.60274350e-02 1.90802919e-04 2.04790526e-02 3.88962764e-02
 1.83499228e-01 2.86526181e-01]",Superior colliculus,-0.1739999999999999,239,ZFM-04122,c3ac69ad-851a-475c-8ba8-e44e9bd76dcb,SCm
20,0.16272165027273902,"[0.02118586 0.00710939 0.00081678 0.00359961 0.01127233 0.02628622
 0.0330106  0.00331153 0.02834504 0.02483011 0.02537511 0.01170234
 0.03265212 0.03163967 0.02903903 0.05388722 0.04042219 0.0314078
 0.04670245 0.08003341 0.10670369 0.1237754  0.13489992 0.11625793
 0.09293644 0.06822763 0.0564996  0.07219931 0.08693366 0.06053212
 0.01586826 0.01341385 0.04384552 0.10905014 0.20040319 0.2157837
 0.16533749 0.10223451 0.06467743 0.04939292 0.00791881 0.03600715
 0.05810341 0.06620789 0.07101802 0.07149881 0.0670838  0.03149102
 0.00372676 0.00212976]",Thalamus,0.1453561016243232,37,ZFM-02601,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PO
21,0.16416818796726249,"[0.06498455 0.05694539 0.01459011 0.05524675 0.08522168 0.098476
 0.02328706 0.05235625 0.06219498 0.00617686 0.00796691 0.00663171
 0.07254996 0.18150063 0.23212382 0.1978254  0.18164243 0.21560674
 0.21402448 0.16148608 0.17112701 0.23670897 0.25233221 0.20690672
 0.13548633 0.0816946  0.05480482 0.04867004 0.04974244 0.01604475
 0.00584867 0.03367788 0.06701035 0.06972274 0.08276769 0.09682996
 0.10692086 0.12193015 0.0998581  0.01958853 0.06236814 0.07453022
 0.00889611 0.03614407 0.06134025 0.0666026  0.00234347 0.06830129
 0.07515206 0.02267436]",Thalamus,-0.1628488129945855,106,ZFM-02601,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PO
22,0.20955713052886635,"[0.13086153 0.0726594  0.04432132 0.07769104 0.04716659 0.09523123
 0.16410789 0.05692144 0.09288197 0.099134   0.00632375 0.07885926
 0.10598082 0.09639294 0.05662023 0.01130226 0.01566867 0.03583557
 0.04965315 0.11318215 0.16106144 0.18685594 0.2547093  0.28600962
 0.236978   0.17660068 0.13234402 0.0264436  0.08614732 0.14239967
 0.16276418 0.23276702 0.29512992 0.25789614 0.16596781 0.11981061
 0.10022623 0.01861301 0.03614948 0.06225769 0.15092954 0.09409162
 0.03927694 0.05890298 0.00658426 0.04105569 0.11094784 0.02744356
 0.10683354 0.12361143]",Thalamus,-0.0970428987921698,130,ZFM-02601,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PO
23,0.9764729449502785,"[0.03350874 0.05162208 0.05554598 0.01955005 0.02044874 0.01974086
 0.02275361 0.04000908 0.03928706 0.0063997  0.04966944 0.12644551
 0.20040676 0.2188515  0.18141845 0.13467278 0.12430085 0.14779565
 0.17723376 0.16846326 0.12983842 0.09772299 0.09731852 0.10435911
 0.09198501 0.06224846 0.04731786 0.03399306 0.00974078 0.02183843
 0.02416845 0.03681476 0.01007703 0.03187592 0.07686115 0.09618974
 0.0841439  0.06840671 0.04693109 0.02011183 0.00505377 0.01411301
 0.01831675 0.00176594 0.0179232  0.01156976 0.01296987 0.02378465
 0.01715895 0.00852458]",Thalamus,-0.2111620158267388,140,ZFM-02601,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PO
24,0.5364757824327572,"[0.09387882 0.05117085 0.04518688 0.14783623 0.12519919 0.07483641
 0.0220683  0.0964699  0.26351349 0.29160454 0.23169833 0.16883515
 0.14446542 0.19759487 0.25167491 0.26974033 0.26058801 0.34765377
 0.38935198 0.35697873 0.29487518 0.18685432 0.19165067 0.29702265
 0.38055742 0.34658575 0.25619557 0.12412913 0.01959267 0.02607811
 0.01997738 0.00535621 0.02445319 0.02546808 0.12510925 0.1334102
 0.02131228 0.1601413  0.23918602 0.26444834 0.14880064 0.00153464
 0.06514267 0.13618141 0.10965481 0.06553266 0.00345303 0.15544736
 0.33819192 0.31936929]",Thalamus,-0.1070387338608912,157,ZFM-02601,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PO
25,0.2307294972854713,"[0.06363385 0.07051038 0.0223569  0.0444283  0.05588689 0.0691925
 0.05729698 0.02593172 0.03851877 0.01936358 0.05492865 0.09119572
 0.08464682 0.06528063 0.02670442 0.04367311 0.06378549 0.03131727
 0.01488063 0.07562302 0.12074317 0.15828481 0.18446085 0.17980456
 0.14066661 0.01819625 0.07888448 0.06456575 0.04111768 0.08835108
 0.14065437 0.1326211  0.11771843 0.1006047  0.06782416 0.04327812
 0.02340591 0.02643444 0.0425254  0.02930493 0.02577283 0.05530764
 0.0473759  0.01429613 0.04092732 0.05346823 0.04850894 0.01817357
 0.02383995 0.0355175 ]",Thalamus,0.0903790087463556,158,ZFM-02601,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,PO
26,0.20161197918073723,"[0.02777744 0.00191051 0.01256836 0.00497936 0.05175583 0.06569128
 0.01447596 0.02416946 0.06276629 0.08695423 0.05642989 0.05385491
 0.19267487 0.43317006 0.49808642 0.35927204 0.22790471 0.15852711
 0.14606968 0.13495137 0.1064607  0.10178528 0.07916636 0.00342707
 0.05151028 0.04434101 0.03410079 0.04733827 0.03982176 0.04641549
 0.07426102 0.10163607 0.12823123 0.11391327 0.0543535  0.01494712
 0.00435823 0.01241653 0.00512988 0.01801103 0.00447514 0.02687834
 0.04165141 0.0156176  0.04313261 0.05099941 0.01282935 0.04860603
 0.07179174 0.09156184]",Thalamus,-0.2336526447313619,640,ZFM-02601,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,LP
27,0.5745147582843475,"[0.05313178 0.1329589  0.05369838 0.09252985 0.09722479 0.02767525
 0.00637927 0.00410228 0.02312881 0.04254777 0.1523784  0.16479201
 0.16351789 0.23232369 0.28320923 0.27675726 0.27250664 0.3270165
 0.39894173 0.48262416 0.54877276 0.53506525 0.50571975 0.45870072
 0.29052265 0.15891881 0.09847918 0.049561   0.03033815 0.04327422
 0.06401055 0.0775642  0.05371281 0.01241669 0.10018946 0.1648363
 0.13644981 0.03454665 0.04622473 0.04841576 0.06194473 0.15160336
 0.08896236 0.07626344 0.09558128 0.03880115 0.02155147 0.03861963
 0.04947695 0.02938373]",Posterior parietal cortex,-0.1361932528113285,709,ZFM-02601,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,VISa
28,0.2741453124478719,"[0.08931795 0.03314871 0.00256408 0.02763641 0.03346018 0.00902229
 0.03253724 0.01273394 0.02894648 0.08295881 0.13821251 0.21049242
 0.27968958 0.30842727 0.29046077 0.26733858 0.24499651 0.17167058
 0.03816323 0.06297357 0.08503624 0.10680193 0.13435428 0.1075623
 0.04631314 0.05040907 0.10771559 0.13088825 0.10860573 0.03678348
 0.06625546 0.14280151 0.17070562 0.17189007 0.16491726 0.15496211
 0.13835646 0.10560675 0.02377204 0.06582248 0.08736175 0.03491443
 0.01072123 0.04154002 0.03793764 0.02617913 0.06925217 0.04553063
 0.03691949 0.08921646]",Posterior parietal cortex,0.1549354435651813,710,ZFM-02601,40d3fa8b-3c47-4146-ad7a-c38dc7323e4e,VISa
29,0.3904847015871865,"[0.08813928 0.14224146 0.05122103 0.01825277 0.05776501 0.02684157
 0.10261199 0.1001951  0.07343672 0.0057798  0.13731134 0.17735644
 0.12456101 0.05051115 0.04883757 0.05639177 0.04054664 0.14401189
 0.16275689 0.13874516 0.20053877 0.26779273 0.23791902 0.31818551
 0.53527765 0.57534505 0.3998977  0.21181897 0.10840332 0.07855838
 0.10139061 0.09520708 0.05191287 0.02495517 0.03786974 0.08015042
 0.30034385 0.58103936 0.67190624 0.53475768 0.41408966 0.3359577
 0.26549479 0.31930959 0.41854109 0.44882118 0.4769993  0.37974724
 0.30913437 0.3024936 ]",Amygdala,-0.0567999999999999,44,ZFM-03321,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,BLA
30,0.6368648894848029,"[0.03315697 0.00343127 0.02361886 0.01821693 0.00583127 0.03927979
 0.02821225 0.02935156 0.03598958 0.00938817 0.08237343 0.25508563
 0.36555568 0.35042032 0.32757044 0.35407406 0.36015029 0.33186057
 0.27060909 0.16554249 0.09190328 0.07528274 0.05913894 0.02793409
 0.01016345 0.01647824 0.05627297 0.094004   0.08416305 0.04770836
 0.05810653 0.09992381 0.11243052 0.12021347 0.10302913 0.02871354
 0.0026314  0.03774903 0.08842974 0.10987008 0.08733527 0.0405956
 0.04287364 0.05229098 0.00972404 0.02066923 0.00057965 0.05774141
 0.07350889 0.01343002]",Amygdala,-0.4867999999999999,46,ZFM-03321,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,BLA
31,1.1505644077480313,"[0.20557192 0.00172538 0.12368925 0.19447068 0.12940987 0.09536028
 0.19089357 0.06142232 0.13816104 0.18339778 0.06480575 0.00488112
 0.06869904 0.09443377 0.0325552  0.20283104 0.49930917 0.61562342
 0.76941505 0.84712355 0.59560536 0.36818589 0.3392264  0.36613923
 0.56408291 0.69676492 0.6463952  0.65196074 0.37248238 0.04236701
 0.04093712 0.03381178 0.07050295 0.13335924 0.21405361 0.29408235
 0.29042655 0.21920411 0.13650453 0.10588662 0.01845635 0.03950056
 0.04721542 0.02735391 0.25879259 0.40636266 0.3609987  0.134925
 0.02747138 0.1153276 ]",Amygdala,-0.1599999999999999,105,ZFM-03321,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,BLA
32,0.42469157162907045,"[0.0468828  0.07204513 0.02442186 0.02716273 0.03620491 0.04609942
 0.05866877 0.02303727 0.026725   0.03935354 0.06425226 0.07693513
 0.02787133 0.01609623 0.05372318 0.05917526 0.01897217 0.00449085
 0.06216305 0.12324795 0.06983469 0.00294035 0.00362606 0.02921971
 0.10167356 0.18660846 0.22960199 0.20101098 0.15612249 0.16866255
 0.16157567 0.1121322  0.08731497 0.06470166 0.01511066 0.02151312
 0.08205452 0.15040707 0.13475607 0.04702424 0.01126751 0.00143628
 0.08767083 0.16575992 0.18873524 0.18070789 0.11756125 0.01541761
 0.02978099 0.00820715]",Amygdala,-0.0667999999999999,123,ZFM-03321,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,BLA
33,0.8116670110741412,"[0.00994463 0.01609697 0.02799315 0.02564654 0.00614739 0.02539185
 0.04882959 0.03177952 0.00082514 0.02601275 0.01954514 0.01010683
 0.0420497  0.07323563 0.09868762 0.12293408 0.13359849 0.12713006
 0.11658499 0.09362421 0.06927428 0.05406851 0.04688127 0.05370169
 0.0510345  0.02879957 0.0142909  0.01334797 0.01581526 0.01196019
 0.00228047 0.01237871 0.03793304 0.04990875 0.05433679 0.05549132
 0.06142621 0.08340648 0.09626562 0.07977198 0.05516209 0.04385548
 0.03964348 0.05204208 0.07234718 0.07613247 0.0471989  0.0241737
 0.03551296 0.04863635]",Hippocampus,0.2587999999999999,143,ZFM-03321,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,CA3
34,0.42409805125338407,"[0.07370079 0.07547238 0.00225063 0.06094935 0.03662707 0.0140935
 0.00205818 0.00659755 0.0250855  0.03788954 0.02208961 0.07292479
 0.10223428 0.12938518 0.14780325 0.14434014 0.13828313 0.12773515
 0.0946757  0.07117621 0.0764306  0.07598273 0.06768113 0.04518171
 0.02583535 0.03087779 0.04572593 0.04196254 0.00454652 0.03312185
 0.00375456 0.02242881 0.00699045 0.03311768 0.04903382 0.09769661
 0.14712304 0.10420739 0.02445876 0.02572525 0.04893068 0.06241736
 0.04530301 0.00538605 0.00858127 0.00239473 0.0143135  0.01723453
 0.02801265 0.03629751]",Hippocampus,0.2608000000000001,269,ZFM-03321,c1fbabc4-21b1-47f9-92b0-57ed9da5ec4b,CA3
